id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],failure_probability,risk_level
728,298.3,308.1,1686,28.4,94,0.00338478124454074,Low
130244,297.8,307.5,1372,33.0,168,0.00338478124454074,Low
119265,300.6,310.8,1527,42.4,92,0.00338478124454074,Low
56618,297.5,308.5,1569,34.2,72,0.00338478124454074,Low
119609,299.4,309.7,1557,39.0,103,0.00338478124454074,Low
112451,300.7,310.7,1498,39.7,187,0.00338478124454074,Low
5980,302.2,311.4,1445,43.2,110,0.00338478124454074,Low
84461,303.7,312.4,1544,32.3,196,0.00338478124454074,Low
6955,301.0,309.7,1501,36.1,158,0.00338478124454074,Low
9963,300.4,311.7,1445,43.2,111,0.00338478124454074,Low
127895,299.8,309.2,1490,36.1,203,0.00338478124454074,Low
129083,302.3,311.1,1409,47.4,139,0.00338478124454074,Low
77549,297.3,308.3,1568,37.6,5,0.00338478124454074,Low
107552,297.8,307.3,1496,39.5,178,0.00338478124454074,Low
106117,296.8,307.9,1478,38.7,119,0.00338478124454074,Low
23029,300.7,311.1,1492,41.2,135,0.00338478124454074,Low
30110,298.2,308.9,1576,35.4,80,0.00338478124454074,Low
21418,297.4,308.3,1462,38.0,33,0.00338478124454074,Low
95824,300.5,312.0,1547,36.7,113,0.00338478124454074,Low
41526,302.2,311.2,1452,43.0,17,0.00338478124454074,Low
1393,302.3,311.2,1419,50.9,55,0.00338478124454074,Low
48436,303.4,312.8,1590,36.8,113,0.00338478124454074,Low
101973,302.7,311.9,1480,40.9,15,0.00338478124454074,Low
83426,298.0,309.2,1452,40.7,35,0.00338478124454074,Low
110432,299.1,310.0,1367,56.3,203,0.00338478124454074,Low
64052,300.6,309.4,1726,27.5,26,0.00338478124454074,Low
116763,298.8,308.6,1479,42.1,157,0.00338478124454074,Low
4423,299.8,309.3,1268,44.6,167,0.00338478124454074,Low
77924,298.0,308.5,1639,32.7,122,0.00338478124454074,Low
43724,301.9,310.4,1460,47.6,163,0.00338478124454074,Low
121658,297.2,308.5,1743,24.3,166,0.00338478124454074,Low
112486,299.6,309.4,1495,39.6,103,0.00338478124454074,Low
31803,301.8,311.3,1634,30.3,132,0.00338478124454074,Low
62996,300.5,310.6,1555,32.6,181,0.00338478124454074,Low
2709,299.0,310.6,1363,50.0,192,0.00338478124454074,Low
49499,299.2,308.4,1468,42.5,53,0.00338478124454074,Low
114797,299.7,309.4,1413,46.4,86,0.00338478124454074,Low
132233,299.6,308.8,2041,19.7,112,0.00338478124454074,Low
83161,298.3,308.1,1458,41.5,85,0.00338478124454074,Low
121313,302.6,311.6,1953,46.4,180,0.00338478124454074,Low
133212,296.8,308.2,1643,34.7,160,0.00338478124454074,Low
49873,298.0,308.8,1721,29.2,139,0.00338478124454074,Low
1806,301.9,310.5,1543,34.6,86,0.00338478124454074,Low
53799,298.1,307.9,1378,59.1,119,0.00338478124454074,Low
119294,300.8,310.5,1533,37.7,129,0.00338478124454074,Low
42005,301.0,312.2,1296,52.1,17,0.00338478124454074,Low
124690,298.8,310.1,1616,32.4,187,0.00338478124454074,Low
95808,298.4,309.1,1717,31.8,192,0.00338478124454074,Low
20279,302.7,312.4,1435,43.2,26,0.00338478124454074,Low
28009,295.6,306.1,1512,44.0,161,0.00338478124454074,Low
106227,298.2,308.6,1525,40.3,94,0.00338478124454074,Low
119542,300.6,309.3,1602,32.9,156,0.00338478124454074,Low
29267,301.4,310.4,1447,43.2,98,0.00338478124454074,Low
4960,298.9,310.0,1587,34.2,185,0.00338478124454074,Low
122584,299.4,308.5,1676,22.9,166,0.00338478124454074,Low
70547,301.7,310.3,1464,37.6,38,0.00338478124454074,Low
101936,298.7,308.4,1353,45.7,190,0.00338478124454074,Low
42274,298.7,309.6,1755,36.1,73,0.00338478124454074,Low
124789,299.8,309.1,1578,36.1,116,0.00338478124454074,Low
104469,297.8,307.8,1611,31.0,156,0.00338478124454074,Low
69902,301.0,311.2,1470,38.6,2,0.00338478124454074,Low
102530,298.9,308.9,1639,51.5,0,0.00338478124454074,Low
88543,298.1,308.2,1736,30.6,5,0.00338478124454074,Low
84735,297.1,308.4,1446,42.5,146,0.00338478124454074,Low
129320,300.6,310.5,1555,31.0,196,0.00338478124454074,Low
8952,301.9,311.1,1605,40.0,18,0.00338478124454074,Low
95829,299.8,310.3,1291,59.0,17,0.00338478124454074,Low
28993,300.3,311.9,1476,41.8,209,0.00338478124454074,Low
64448,301.9,310.4,1602,33.6,163,0.00338478124454074,Low
131557,298.9,310.1,1397,48.8,76,0.00338478124454074,Low
1627,297.9,308.0,1583,33.1,15,0.00338478124454074,Low
86218,300.8,311.2,1953,19.4,0,0.00338478124454074,Low
43873,297.4,308.6,1680,32.8,124,0.00338478124454074,Low
67387,299.3,308.8,1551,33.9,201,0.00338478124454074,Low
71595,300.7,310.8,1486,37.6,186,0.00338478124454074,Low
93144,302.6,311.8,1540,38.6,104,0.00338478124454074,Low
68283,302.0,310.9,1454,43.1,59,0.00338478124454074,Low
50913,303.9,313.2,1586,46.8,104,0.00338478124454074,Low
60764,298.1,309.0,1463,36.4,30,0.00338478124454074,Low
58093,301.4,310.4,1563,34.9,199,0.00338478124454074,Low
127076,298.8,309.8,1802,36.6,15,0.00338478124454074,Low
79115,303.0,311.2,1800,45.0,61,0.00338478124454074,Low
35157,301.2,311.0,1474,40.3,176,0.00338478124454074,Low
107630,302.0,310.6,1350,57.4,29,0.00338478124454074,Low
130327,298.8,309.7,1487,36.2,152,0.00338478124454074,Low
24052,298.0,308.6,1520,37.1,105,0.00338478124454074,Low
118796,300.5,311.9,1368,49.7,56,0.00338478124454074,Low
25361,299.5,310.0,1487,52.7,92,0.00338478124454074,Low
127181,300.2,311.8,1662,31.2,119,0.00338478124454074,Low
43997,299.7,311.2,1624,32.3,180,0.00338478124454074,Low
46012,298.2,308.3,1366,68.2,189,0.00338478124454074,Low
77408,298.5,308.6,1418,36.0,57,0.00338478124454074,Low
25583,298.2,308.8,1496,37.5,101,0.00338478124454074,Low
92468,301.2,310.7,1510,44.6,66,0.00338478124454074,Low
85141,298.0,308.0,1573,32.1,91,0.00338478124454074,Low
117685,301.5,310.9,1549,38.3,0,0.00338478124454074,Low
83330,302.9,312.5,1357,36.7,12,0.00338478124454074,Low
49027,301.0,310.9,1587,32.4,172,0.00338478124454074,Low
29722,300.1,310.0,1532,40.8,0,0.00338478124454074,Low
5458,297.4,308.7,1305,54.6,127,0.00338478124454074,Low
24790,297.6,309.0,1414,43.0,61,0.00338478124454074,Low
57522,298.7,309.9,1469,32.8,203,0.00338478124454074,Low
78044,301.6,310.6,1545,36.6,85,0.00338478124454074,Low
15925,301.7,311.2,1408,42.9,89,0.00338478124454074,Low
59418,297.7,308.9,1540,33.7,155,0.00338478124454074,Low
16080,298.8,310.1,1427,39.5,105,0.00338478124454074,Low
86038,302.5,310.0,1423,45.1,148,0.00338478124454074,Low
27659,295.7,306.2,1487,34.3,97,0.00338478124454074,Low
26362,297.4,309.0,1542,39.2,209,0.00338478124454074,Low
64235,303.7,312.3,1539,32.3,190,0.00338478124454074,Low
75828,297.6,308.6,1583,35.1,141,0.00338478124454074,Low
118414,300.9,310.7,1564,41.3,199,0.00338478124454074,Low
55634,298.9,308.7,1310,59.4,137,0.00338478124454074,Low
28968,300.7,310.7,1519,35.2,200,0.00338478124454074,Low
45938,297.9,307.6,1526,40.6,180,0.00338478124454074,Low
3621,297.4,308.4,1401,49.0,137,0.00338478124454074,Low
114834,301.9,310.5,1706,27.1,114,0.00338478124454074,Low
67606,298.5,309.5,1462,34.8,21,0.00338478124454074,Low
27660,298.7,309.6,1200,57.2,50,0.00338478124454074,Low
119150,298.3,309.2,1363,57.3,181,0.00338478124454074,Low
79646,297.9,309.1,1471,44.1,33,0.00338478124454074,Low
99857,299.5,309.6,1625,38.0,14,0.00338478124454074,Low
71692,297.4,308.5,1430,54.0,126,0.00338478124454074,Low
37510,298.9,310.1,1384,42.4,7,0.00338478124454074,Low
89238,298.3,309.0,1657,29.1,179,0.00338478124454074,Low
27147,301.1,310.6,1507,41.2,197,0.00338478124454074,Low
101790,298.4,308.8,1798,47.3,81,0.00338478124454074,Low
77216,298.3,308.5,1520,38.1,162,0.00338478124454074,Low
29898,299.4,308.7,1524,33.3,134,0.00338478124454074,Low
111603,298.0,308.7,1477,38.8,181,0.00338478124454074,Low
31141,297.6,308.3,1629,33.3,174,0.00338478124454074,Low
57580,301.8,309.5,1552,37.7,28,0.00338478124454074,Low
123622,298.9,310.6,1563,38.1,190,0.00338478124454074,Low
81269,303.8,312.7,1518,41.7,166,0.00338478124454074,Low
71776,297.8,308.6,1459,55.0,59,0.00338478124454074,Low
66661,301.5,310.5,1586,33.3,129,0.00338478124454074,Low
1368,300.3,311.8,1334,49.8,187,0.00338478124454074,Low
128018,297.9,307.6,1538,40.3,148,0.00338478124454074,Low
64773,302.0,309.5,1567,33.6,197,0.00338478124454074,Low
65868,298.5,309.4,1925,21.9,153,0.00338478124454074,Low
78236,297.7,308.9,1469,42.0,38,0.00338478124454074,Low
35208,300.7,310.5,1610,33.3,0,0.00338478124454074,Low
134882,299.2,308.8,1274,57.1,64,0.00338478124454074,Low
135755,298.5,309.3,1497,47.9,87,0.00338478124454074,Low
102744,297.5,308.9,1436,44.8,146,0.00338478124454074,Low
122886,301.3,311.1,1542,39.2,48,0.00338478124454074,Low
60333,296.1,307.2,1423,50.5,158,0.00338478124454074,Low
25737,300.7,310.6,1439,41.7,59,0.00338478124454074,Low
46216,298.7,310.3,1491,38.7,39,0.00338478124454074,Low
57875,299.1,308.7,1397,54.8,181,0.00338478124454074,Low
79888,302.4,311.0,1476,37.9,176,0.00338478124454074,Low
56342,300.8,310.2,1385,46.3,189,0.00338478124454074,Low
135984,296.1,306.9,1822,27.1,167,0.00338478124454074,Low
62319,298.9,310.1,1686,27.1,20,0.00338478124454074,Low
48821,297.5,308.0,1663,31.6,195,0.00338478124454074,Low
59742,297.4,308.5,1408,43.2,83,0.00338478124454074,Low
84969,300.6,310.2,1447,42.1,17,0.00338478124454074,Low
22655,301.0,310.7,1446,43.0,181,0.00338478124454074,Low
58746,302.6,312.0,1429,45.5,173,0.00338478124454074,Low
115134,301.8,310.9,1609,35.1,202,0.00338478124454074,Low
77741,299.4,310.0,1450,40.2,17,0.00338478124454074,Low
15850,300.5,311.6,1488,43.5,35,0.00338478124454074,Low
2323,296.3,307.4,1336,58.2,15,0.00338478124454074,Low
96421,300.2,311.6,1885,25.0,81,0.00338478124454074,Low
4970,300.5,311.5,1519,38.5,150,0.00338478124454074,Low
69954,298.8,309.8,1561,34.9,87,0.00338478124454074,Low
123391,299.0,310.2,1453,46.2,83,0.00338478124454074,Low
42996,297.8,309.7,1491,42.5,181,0.00338478124454074,Low
41056,301.0,310.8,1622,36.8,20,0.00338478124454074,Low
93857,297.3,308.8,1694,28.1,140,0.00338478124454074,Low
113808,300.6,310.2,1648,40.1,5,0.00338478124454074,Low
122928,300.1,310.5,1413,36.0,129,0.00338478124454074,Low
20850,300.6,310.2,1384,44.9,18,0.00338478124454074,Low
61211,298.2,307.8,1411,53.4,96,0.00338478124454074,Low
131060,302.4,310.1,1628,36.8,15,0.00338478124454074,Low
39928,297.4,308.4,1350,61.0,164,0.00338478124454074,Low
84362,302.6,310.3,1547,34.1,14,0.00338478124454074,Low
14860,300.4,311.7,1549,33.0,200,0.00338478124454074,Low
135023,301.9,311.5,1492,49.9,150,0.00338478124454074,Low
59679,300.2,311.5,1495,37.2,67,0.00338478124454074,Low
79259,298.2,308.7,1426,54.4,48,0.00338478124454074,Low
7979,300.0,309.6,1348,51.0,65,0.00338478124454074,Low
124420,298.9,308.7,1532,41.4,147,0.00338478124454074,Low
135943,300.2,310.6,1702,28.0,174,0.00338478124454074,Low
85456,301.5,310.5,1363,50.3,204,0.00338478124454074,Low
53839,301.3,310.0,1762,26.4,11,0.00338478124454074,Low
34250,301.6,310.5,2000,19.8,50,0.00338478124454074,Low
25870,298.2,307.9,1521,32.6,60,0.00338478124454074,Low
32923,300.2,309.6,1512,46.9,75,0.00338478124454074,Low
89331,302.2,311.6,1557,35.8,105,0.00338478124454074,Low
60834,301.4,310.6,1408,46.0,156,0.00338478124454074,Low
100398,300.5,312.0,1557,36.2,112,0.00338478124454074,Low
123994,301.7,311.0,1298,58.0,9,0.00338478124454074,Low
65421,297.3,308.1,1496,45.7,150,0.00338478124454074,Low
91159,298.2,309.2,1429,41.8,47,0.00338478124454074,Low
102923,300.5,309.8,1470,40.9,198,0.00338478124454074,Low
45607,297.3,308.5,1667,28.9,174,0.00338478124454074,Low
103955,298.8,309.1,1417,60.5,59,0.00338478124454074,Low
40101,300.2,311.6,1513,40.6,5,0.00338478124454074,Low
95967,297.3,308.5,1595,32.7,69,0.00338478124454074,Low
46505,299.9,311.3,1389,50.0,0,0.00338478124454074,Low
40109,298.7,309.6,1903,22.3,47,0.00338478124454074,Low
104915,300.2,311.5,1547,42.5,66,0.00338478124454074,Low
136130,302.2,311.4,1495,41.6,75,0.00338478124454074,Low
86526,299.2,310.6,1809,25.4,114,0.00338478124454074,Low
118317,302.6,311.5,1497,29.6,33,0.00338478124454074,Low
113365,301.7,311.2,1521,34.3,130,0.00338478124454074,Low
74333,301.5,310.9,1566,39.1,202,0.00338478124454074,Low
62766,298.3,309.5,1620,33.5,181,0.00338478124454074,Low
89632,299.6,310.9,1622,35.5,0,0.00338478124454074,Low
10095,302.6,312.3,1752,26.1,44,0.00338478124454074,Low
60137,303.6,311.7,2102,17.4,163,0.00338478124454074,Low
111666,297.6,308.6,1476,49.5,55,0.00338478124454074,Low
51284,299.4,309.2,1564,35.2,26,0.00338478124454074,Low
17215,301.4,311.1,1517,40.3,121,0.00338478124454074,Low
54478,299.6,309.1,1668,30.8,11,0.00338478124454074,Low
18194,302.0,310.6,1336,66.4,119,0.00338478124454074,Low
2234,300.2,310.0,1664,27.1,182,0.00338478124454074,Low
59356,299.9,310.3,1242,62.9,205,0.00338478124454074,Low
51312,300.9,310.7,1658,28.5,18,0.00338478124454074,Low
18985,299.4,309.3,1448,36.1,197,0.00338478124454074,Low
55099,298.4,309.5,1589,41.0,94,0.00338478124454074,Low
113933,298.4,309.4,1375,46.0,121,0.00338478124454074,Low
7475,301.6,310.9,1348,44.1,166,0.00338478124454074,Low
19617,298.1,309.9,1531,32.9,176,0.00338478124454074,Low
46894,300.8,311.0,1551,37.6,122,0.00338478124454074,Low
50882,297.4,308.5,1791,26.3,72,0.00338478124454074,Low
75278,300.7,310.2,1493,39.5,5,0.00338478124454074,Low
94218,301.3,311.3,1376,53.0,215,0.00338478124454074,Low
1085,296.8,307.7,1653,35.9,7,0.00338478124454074,Low
26958,302.3,312.1,1473,37.3,184,0.00338478124454074,Low
134585,295.5,306.0,1597,37.2,9,0.00338478124454074,Low
18681,297.3,308.8,1474,40.2,125,0.00338478124454074,Low
105428,300.3,312.0,1452,40.6,108,0.00338478124454074,Low
99338,300.6,310.6,1496,46.9,206,0.00338478124454074,Low
67883,297.3,308.4,1443,46.7,37,0.00338478124454074,Low
75489,300.4,311.8,1436,45.2,168,0.00338478124454074,Low
124963,300.0,311.3,1504,38.3,58,0.00338478124454074,Low
65373,297.0,308.4,1399,44.1,26,0.00338478124454074,Low
3629,300.6,309.5,1556,36.0,197,0.00338478124454074,Low
111166,302.1,311.5,1525,38.4,7,0.00338478124454074,Low
103961,301.6,309.9,1452,44.8,2,0.00338478124454074,Low
99649,298.2,308.1,1491,40.5,17,0.00338478124454074,Low
66535,299.0,310.3,1447,44.8,170,0.00338478124454074,Low
136002,300.6,309.6,1761,28.0,179,0.00338478124454074,Low
30731,300.1,311.4,1366,43.2,96,0.00338478124454074,Low
101056,301.1,310.7,1709,28.9,189,0.00338478124454074,Low
104716,303.6,312.0,1718,25.5,126,0.00338478124454074,Low
66769,301.3,311.0,1410,46.6,161,0.00338478124454074,Low
92535,299.2,310.1,1570,36.8,173,0.00338478124454074,Low
126865,300.5,311.5,1661,35.8,112,0.00338478124454074,Low
59785,300.3,309.2,1399,50.3,178,0.00338478124454074,Low
105391,299.1,308.6,1587,35.6,185,0.00338478124454074,Low
124095,303.6,312.9,1873,34.9,73,0.00338478124454074,Low
72613,298.6,309.2,1532,36.8,204,0.00338478124454074,Low
94797,298.0,308.3,1773,24.2,107,0.00338478124454074,Low
81587,300.0,310.5,1422,44.6,114,0.00338478124454074,Low
48083,298.8,309.9,1521,53.2,194,0.00338478124454074,Low
104816,299.1,308.7,1401,47.7,91,0.00338478124454074,Low
59390,299.0,310.3,1432,44.1,221,0.00338478124454074,Low
106307,301.5,310.6,1436,48.7,105,0.00338478124454074,Low
21846,301.7,310.8,1435,52.1,66,0.00338478124454074,Low
20615,297.3,308.4,1521,34.5,33,0.00338478124454074,Low
101679,299.3,308.6,1520,33.7,65,0.00338478124454074,Low
100402,297.0,307.9,1449,40.2,168,0.00338478124454074,Low
22511,301.0,312.2,1499,59.0,57,0.00338478124454074,Low
87490,301.5,310.4,1721,30.4,114,0.00338478124454074,Low
113675,296.3,307.2,1569,34.6,180,0.00338478124454074,Low
68352,299.9,309.2,1513,43.8,98,0.00338478124454074,Low
27829,298.3,308.2,1397,62.0,94,0.00338478124454074,Low
106274,297.6,308.7,1357,49.7,139,0.00338478124454074,Low
93711,296.2,306.8,1694,28.6,154,0.00338478124454074,Low
21723,297.4,308.3,1479,37.0,119,0.00338478124454074,Low
98038,298.9,310.2,1282,65.3,176,0.00338478124454074,Low
74419,302.3,310.8,1593,47.6,51,0.00338478124454074,Low
54790,298.8,310.0,1484,45.7,218,0.00338478124454074,Low
85073,300.2,311.5,1639,31.1,2,0.00338478124454074,Low
11613,300.0,310.5,1383,46.3,25,0.00338478124454074,Low
91876,297.9,309.1,1430,43.7,33,0.00338478124454074,Low
97561,300.7,311.7,1483,41.3,200,0.00338478124454074,Low
82873,297.1,308.6,1429,39.4,172,0.00338478124454074,Low
71775,302.3,311.2,1551,35.7,184,0.00338478124454074,Low
130281,298.3,309.7,1457,43.7,190,0.00338478124454074,Low
21165,302.6,310.5,1556,48.0,66,0.00338478124454074,Low
76370,298.4,309.7,1623,31.2,122,0.00338478124454074,Low
993,297.4,308.4,1531,38.5,15,0.00338478124454074,Low
88058,298.2,307.9,1374,52.0,139,0.00338478124454074,Low
2428,300.6,312.2,1436,47.2,76,0.00338478124454074,Low
47382,303.7,312.6,1448,57.0,134,0.00338478124454074,Low
66083,300.7,312.1,1316,56.1,176,0.00338478124454074,Low
84591,299.1,308.9,1483,40.3,212,0.00338478124454074,Low
91801,297.6,308.5,1528,45.7,123,0.00338478124454074,Low
25948,300.4,311.6,1668,27.7,173,0.00338478124454074,Low
6373,302.7,310.6,1349,52.3,12,0.00338478124454074,Low
16093,299.8,309.1,1496,46.6,5,0.00338478124454074,Low
131353,301.4,310.6,1616,34.7,157,0.00338478124454074,Low
8756,300.8,310.6,1447,41.7,33,0.00338478124454074,Low
90522,297.2,308.5,1631,31.1,137,0.00338478124454074,Low
17693,300.3,310.7,1728,32.4,123,0.00338478124454074,Low
30898,302.5,312.0,1563,43.5,184,0.00338478124454074,Low
22806,300.6,310.2,1452,51.0,10,0.00338478124454074,Low
95852,302.5,311.9,1354,49.4,148,0.00338478124454074,Low
101158,297.8,307.3,1383,50.5,174,0.00338478124454074,Low
61763,300.9,311.3,1449,37.8,168,0.00338478124454074,Low
82843,297.6,308.3,1744,31.8,94,0.00338478124454074,Low
104925,298.0,308.7,1610,33.7,139,0.00338478124454074,Low
12241,298.3,308.1,1580,36.1,191,0.00338478124454074,Low
46615,303.7,312.8,1514,44.7,206,0.00338478124454074,Low
105498,298.2,307.6,1552,37.5,127,0.00338478124454074,Low
16747,297.8,308.4,1429,43.9,94,0.00338478124454074,Low
107846,301.0,310.9,1629,28.5,197,0.00338478124454074,Low
116344,302.2,311.4,1443,45.0,16,0.00338478124454074,Low
17503,300.1,310.3,1452,48.8,50,0.00338478124454074,Low
81336,298.9,310.1,1493,35.8,51,0.00338478124454074,Low
100842,298.7,308.5,1517,37.8,79,0.00338478124454074,Low
86070,297.5,309.9,1777,27.2,40,0.00338478124454074,Low
131064,299.6,309.4,2051,18.1,26,0.00338478124454074,Low
8082,300.2,309.4,1671,30.8,92,0.00338478124454074,Low
72984,297.2,308.5,1692,28.5,163,0.00338478124454074,Low
37071,300.7,311.1,1453,44.5,106,0.00338478124454074,Low
122042,301.9,310.6,1370,50.3,192,0.00338478124454074,Low
87280,299.0,310.3,1487,43.5,0,0.00338478124454074,Low
17549,301.0,312.0,1447,42.2,31,0.00338478124454074,Low
30745,297.7,308.9,1435,39.6,45,0.00338478124454074,Low
76231,297.1,308.5,1313,50.8,135,0.00338478124454074,Low
15984,298.1,307.7,1492,33.3,159,0.00338478124454074,Low
32729,298.6,309.5,1513,43.2,92,0.00338478124454074,Low
89113,302.5,311.9,1495,40.8,77,0.00338478124454074,Low
132866,301.6,310.6,1425,51.2,162,0.00338478124454074,Low
97104,302.0,310.6,1486,40.2,73,0.00338478124454074,Low
8175,303.4,311.6,1508,44.8,94,0.00338478124454074,Low
47939,297.1,308.4,1550,49.6,167,0.00338478124454074,Low
123817,299.2,308.9,1326,53.8,195,0.00338478124454074,Low
21210,299.5,310.0,1565,36.1,54,0.00338478124454074,Low
78088,299.8,309.7,1422,47.4,148,0.00338478124454074,Low
65003,297.1,307.9,1603,40.3,88,0.00338478124454074,Low
98689,300.7,310.5,1439,52.6,199,0.00338478124454074,Low
44507,299.0,310.2,1377,62.5,20,0.00338478124454074,Low
49589,300.5,311.5,1533,36.5,47,0.00338478124454074,Low
99592,298.7,310.1,1506,50.7,135,0.00338478124454074,Low
62175,300.7,310.6,1485,49.9,179,0.00338478124454074,Low
92835,299.3,308.8,1454,25.2,89,0.00338478124454074,Low
124438,300.4,311.2,1803,27.7,18,0.00338478124454074,Low
98452,297.2,307.8,1538,45.1,186,0.00338478124454074,Low
84696,297.4,308.3,1796,23.8,61,0.00338478124454074,Low
116930,300.5,311.8,1723,31.5,121,0.00338478124454074,Low
36652,303.3,311.6,1516,40.0,170,0.00338478124454074,Low
80815,302.5,311.8,1492,46.7,166,0.00338478124454074,Low
75213,298.9,308.8,1789,23.0,213,0.00338478124454074,Low
122506,299.3,310.5,1525,39.5,24,0.00338478124454074,Low
71356,300.1,309.2,1440,37.0,101,0.00338478124454074,Low
102421,297.3,308.4,1488,37.4,26,0.00338478124454074,Low
88467,300.6,309.5,1530,40.2,2,0.00338478124454074,Low
42100,298.1,308.8,1630,29.6,68,0.00338478124454074,Low
4588,300.5,310.8,1354,51.7,157,0.00338478124454074,Low
58846,297.4,308.0,1751,28.0,154,0.00338478124454074,Low
22608,300.3,311.7,1452,41.5,155,0.00338478124454074,Low
63174,300.8,311.2,1422,44.2,123,0.00338478124454074,Low
95725,300.7,310.7,1343,51.6,0,0.00338478124454074,Low
100821,302.4,310.3,1499,38.4,119,0.00338478124454074,Low
87210,299.1,310.3,1471,46.6,157,0.00338478124454074,Low
41895,297.7,308.9,1403,44.7,124,0.00338478124454074,Low
65418,299.4,309.2,1433,42.1,5,0.00338478124454074,Low
7451,297.4,308.2,1624,31.3,213,0.00338478124454074,Low
133520,298.9,308.6,1403,47.7,79,0.00338478124454074,Low
62259,299.1,310.4,1463,46.6,41,0.00338478124454074,Low
99629,298.5,309.6,1541,32.5,0,0.00338478124454074,Low
102498,300.3,311.7,1707,28.0,158,0.00338478124454074,Low
100268,303.4,312.3,1532,36.0,67,0.00338478124454074,Low
60865,298.8,309.5,1425,45.2,157,0.00338478124454074,Low
64539,297.0,308.3,1459,51.0,137,0.00338478124454074,Low
68191,298.1,308.6,1495,30.5,22,0.00338478124454074,Low
16032,300.6,310.2,1471,45.9,55,0.00338478124454074,Low
62783,300.4,310.1,1440,51.1,41,0.00338478124454074,Low
55842,297.3,308.6,1517,38.4,177,0.00338478124454074,Low
