id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
80730,L57146,L,298.3,307.9,1450,45.6,149,0,0,0,0,0,0
112502,L52740,L,302.4,311.9,1638,31.9,192,0,0,0,0,0,0
23988,M18841,M,302.3,311.3,1931,62.9,101,0,0,0,0,0,1
105349,L53119,L,300.5,310.5,1425,60.9,73,0,0,0,0,0,0
71045,L56253,L,297.2,308.3,1469,43.0,0,0,0,0,0,0,0
116355,L55117,L,300.8,311.7,1478,31.4,219,0,0,0,0,0,0
60573,L54928,L,300.4,311.7,1515,46.0,164,0,0,0,0,0,0
25996,L56978,L,298.5,309.3,1367,55.7,119,0,0,0,0,0,0
37057,M21657,M,301.2,310.7,1524,34.9,93,0,0,0,0,0,0
1910,L57093,L,298.9,309.8,1549,30.8,11,0,0,0,0,0,0
115111,L49692,L,299.0,308.9,1541,37.7,23,0,0,0,0,0,0
34748,L47345,L,297.4,308.4,1472,45.2,17,0,0,0,0,0,0
32307,L54768,L,300.4,311.1,1510,40.1,195,0,0,0,0,0,0
45565,L49561,L,299.1,308.2,1536,34.9,119,0,0,0,0,0,0
52808,L54626,L,300.2,311.8,1461,47.4,174,0,0,0,0,0,0
33033,L53453,L,301.2,310.6,1711,28.9,38,0,0,0,0,0,0
48448,L48793,L,297.9,308.0,1296,47.2,41,0,0,0,0,0,0
69075,M18391,M,301.9,310.9,1641,43.0,51,0,0,0,0,0,0
16737,M16344,M,298.1,309.0,1435,42.5,0,0,0,0,0,0,0
20808,L47187,L,298.1,308.6,1529,40.2,15,0,0,0,0,0,0
65356,L54863,L,300.4,311.7,1524,43.5,33,0,0,0,0,0,0
124349,L53343,L,301.0,310.7,1706,29.2,198,0,0,0,0,0,0
85778,L47368,L,298.3,308.5,1434,44.3,127,0,0,0,0,0,0
124142,M17108,M,299.3,308.5,1304,28.9,8,0,0,0,0,0,0
107622,L56298,L,297.6,308.6,1526,33.6,17,0,0,0,0,0,0
19129,L51638,L,302.6,310.4,1754,27.0,119,0,0,0,0,0,0
24299,M23670,M,297.3,308.5,1708,26.9,92,0,0,0,0,0,0
116911,L54586,L,299.7,310.9,1574,35.7,166,0,0,0,0,0,0
52358,L50591,L,301.3,310.3,1329,53.9,125,0,0,0,0,0,0
75578,L51481,L,301.7,310.1,1459,42.1,8,0,0,0,0,0,0
7388,M24222,M,298.0,308.5,1487,36.6,58,0,0,0,0,0,0
18174,L54103,L,301.2,311.7,1433,40.5,166,0,0,0,0,0,0
120673,L52002,L,303.4,311.9,1565,34.9,12,0,0,0,0,0,0
46680,L51082,L,302.2,311.1,1706,29.4,94,0,0,0,0,0,0
63430,H37338,H,300.7,311.9,1389,50.8,186,0,0,0,0,0,0
12205,L49437,L,299.2,308.4,1512,41.2,34,0,0,0,0,0,0
15686,L53283,L,300.8,310.8,1709,45.1,51,0,0,0,0,0,0
12894,L47885,L,297.7,309.0,1479,41.1,94,0,0,0,0,0,0
48483,M18269,M,301.2,310.4,1567,34.1,150,0,0,0,0,0,0
28098,L52912,L,302.1,311.5,1384,49.1,204,0,0,0,0,0,0
55981,L53256,L,301.0,310.9,1492,36.7,127,0,0,0,0,0,0
114355,M17107,M,299.2,308.4,1610,48.5,23,0,0,0,0,0,0
75975,M21480,M,301.5,310.6,1491,38.7,75,0,0,0,0,0,0
879,L47706,L,297.6,309.5,1705,29.9,55,0,0,0,0,0,0
49553,L55367,L,299.7,311.1,1407,46.3,127,0,0,0,0,0,0
61068,L53433,L,301.1,310.9,2206,16.8,217,0,0,0,0,0,0
132255,L54241,L,300.6,310.4,1446,52.1,155,0,0,0,0,0,0
135481,L52372,L,303.8,313.1,1411,46.0,130,0,0,0,0,0,0
34292,M21937,M,300.7,310.5,1471,31.0,201,0,0,0,0,0,0
38177,L48543,L,298.5,310.0,1402,51.8,66,0,0,0,0,0,0
51461,L50406,L,300.5,309.4,1563,46.0,89,0,0,0,0,0,0
68193,L56473,L,298.3,309.1,1432,44.9,93,0,0,0,0,0,0
111598,M24108,M,298.3,309.1,1401,40.6,176,0,0,0,0,0,0
47931,M16370,M,298.1,308.7,1522,36.3,0,0,0,0,0,0,0
57525,M20248,M,302.8,312.4,1432,49.0,218,0,0,0,0,0,0
4968,L55305,L,300.3,311.6,1602,33.2,141,0,0,0,0,0,0
63009,L50967,L,302.3,310.8,1622,36.7,22,0,0,0,0,0,0
60801,L47730,L,297.5,309.4,1546,40.4,119,0,0,0,0,0,0
104256,L57071,L,298.8,309.5,1374,48.1,157,0,0,0,0,0,0
43994,L55275,L,300.2,311.7,1517,39.8,18,0,0,0,0,0,0
130642,L49048,L,297.9,307.4,1567,35.7,24,0,0,0,0,0,0
59805,L53745,L,301.4,310.7,1434,51.7,159,0,0,0,0,0,0
3938,M17818,M,300.8,309.6,1463,39.5,49,0,0,0,0,0,0
56292,L50748,L,301.8,310.9,1363,44.5,148,0,0,0,0,0,0
3808,L53076,L,301.1,310.8,1441,43.0,169,0,0,0,0,0,0
19859,L49476,L,299.4,308.7,1389,57.8,128,0,0,0,0,0,0
72896,L55064,L,300.8,312.4,1465,59.1,91,0,0,0,0,0,0
130793,L56260,L,297.3,308.0,1694,30.4,2,0,0,0,0,0,0
87197,L56366,L,297.9,309.0,1396,44.6,0,0,0,0,0,0,0
99761,L55571,L,298.6,309.5,1517,42.3,62,0,0,0,0,0,0
36258,L54156,L,300.7,310.9,1347,52.9,133,0,0,0,0,0,0
47776,L52560,L,302.8,312.3,1490,37.5,198,0,0,0,0,0,0
21272,H34725,H,303.6,312.6,1530,36.7,106,0,0,0,0,0,0
34220,L49979,L,300.3,309.5,1622,33.6,87,0,0,0,0,0,0
18620,M18654,M,302.2,310.8,1664,28.3,36,0,0,0,0,0,0
91993,H38448,H,297.4,308.3,1527,44.8,21,0,0,0,0,0,0
25833,L48897,L,298.2,307.8,1369,54.5,82,0,0,0,0,0,0
58286,M23369,M,298.3,309.7,1518,41.2,170,0,0,0,0,0,0
135284,M23705,M,297.4,308.9,1539,59.1,201,0,0,0,0,0,0
61155,L54112,L,300.7,311.1,1553,33.4,12,0,0,0,0,0,0
30435,M19210,M,301.9,309.7,1449,37.5,135,0,0,0,0,0,0
105533,L53863,L,301.5,310.7,1318,50.6,11,0,0,0,0,0,0
63449,M15780,M,295.5,305.9,1397,44.1,51,0,0,0,0,0,0
104862,H34854,H,303.0,312.5,1477,30.0,89,0,0,0,0,0,0
42974,L50688,L,301.7,311.0,1633,34.6,162,0,0,0,0,0,0
124241,M18114,M,301.0,309.6,2567,12.1,222,0,0,1,1,0,1
93194,L48499,L,299.0,310.3,1929,24.4,21,0,0,0,0,0,0
78517,L55826,L,297.5,308.6,1496,44.4,148,0,0,0,0,0,0
42075,L48370,L,297.2,308.5,1437,47.6,41,0,0,0,0,0,0
49407,L50005,L,300.3,309.5,1390,47.6,168,0,0,0,0,0,0
80312,M21857,M,300.6,310.7,1479,38.2,187,0,0,0,0,0,0
130454,H36292,H,300.9,311.0,1774,28.4,81,0,0,0,0,0,0
71949,M20783,M,300.7,310.2,1592,35.0,139,0,0,0,0,0,0
111956,L49754,L,299.6,309.3,2248,16.8,138,0,0,0,0,0,0
46135,L47452,L,298.2,308.1,1615,32.6,56,0,0,0,0,0,0
40954,L54361,L,300.1,310.2,1436,49.6,30,0,0,0,0,0,0
125930,M23634,M,297.5,308.7,1408,51.5,4,0,0,0,0,0,0
125635,L48183,L,296.2,307.1,1662,33.6,5,0,0,0,0,0,0
29328,L53263,L,300.9,310.7,1389,50.0,139,0,0,0,0,0,0
19744,L47988,L,296.9,307.7,1474,41.4,174,0,0,0,0,0,0
110619,H33361,H,302.2,311.3,1560,38.2,18,0,0,0,0,0,0
15846,M23193,M,298.8,309.7,1537,37.5,138,0,0,0,0,0,0
26148,L53271,L,300.9,310.7,1412,57.5,16,1,0,0,0,0,1
114335,L56242,L,297.2,308.3,1576,35.2,113,0,0,0,0,0,0
86776,L48642,L,298.9,310.2,1706,23.6,103,0,0,0,0,0,0
58331,H36303,H,300.9,310.7,1457,42.7,197,0,0,0,0,0,0
73231,L50043,L,300.4,309.5,1435,44.3,168,0,0,0,0,0,0
135003,L48891,L,298.2,307.8,1609,33.4,70,0,0,0,0,0,0
30728,L56220,L,297.3,308.3,1550,46.3,54,0,0,0,0,0,0
55298,L48685,L,298.0,308.7,1507,41.4,46,0,0,0,0,0,0
96753,L47497,L,297.8,308.4,1725,27.9,179,0,0,0,0,0,0
84144,L50002,L,300.3,309.6,1511,33.3,137,0,0,0,0,0,0
139,L53966,L,301.2,310.8,1557,34.9,119,0,0,0,0,0,0
68014,M22290,M,300.1,311.4,1567,31.1,7,0,0,0,0,0,0
71974,L57070,L,298.8,309.5,1658,32.4,34,0,0,0,0,0,0
115273,L49476,L,299.4,308.7,1514,42.7,5,0,0,0,0,0,0
34173,L55962,L,297.2,308.5,1685,30.7,5,0,0,0,0,0,0
112281,M20724,M,301.4,311.0,1486,45.3,91,0,0,0,0,0,0
16696,L54471,L,300.2,310.5,1705,31.4,0,0,0,0,0,0,0
56291,H32395,H,300.4,309.4,1530,39.0,33,0,0,0,0,0,0
95024,M23009,M,299.8,310.8,1399,49.5,98,0,0,0,0,0,0
133205,L50490,L,301.3,310.3,1443,49.8,135,0,0,0,0,0,0
69404,L55258,L,300.3,311.7,1372,51.3,200,0,0,0,0,0,0
48534,L57027,L,298.4,309.3,1362,46.1,37,0,0,0,0,0,0
129767,H30169,H,296.7,308.1,1981,19.3,184,0,0,0,0,0,0
50191,L55019,L,300.0,311.4,1492,38.7,193,0,0,0,0,0,0
82021,L49113,L,298.1,308.0,1456,40.1,38,0,0,0,0,0,0
13816,L49344,L,299.6,309.2,1662,28.8,181,0,0,0,0,0,0
47279,H38469,H,297.4,308.5,1686,32.0,81,0,0,0,0,0,0
20073,L52041,L,303.5,312.3,1453,21.1,182,0,0,0,0,0,0
26324,L50231,L,300.2,309.2,1369,53.8,59,0,0,0,1,0,1
56730,L55038,L,300.3,311.7,1366,50.3,17,0,0,0,0,0,0
76088,H38469,H,297.3,308.4,1369,23.1,0,0,0,0,0,1,0
58079,M22749,M,300.7,312.3,1378,51.1,42,0,0,0,0,0,0
40808,M17806,M,300.2,309.5,1422,48.8,14,0,0,0,0,0,0
33757,L56367,L,297.9,309.0,1601,33.3,28,0,0,0,0,0,0
64238,L52533,L,303.5,312.9,1589,34.0,116,0,0,0,0,0,0
24586,M19907,M,304.0,313.0,1499,47.0,2,0,0,0,0,0,0
76135,L47990,L,298.1,308.6,1550,39.7,49,0,0,0,0,0,0
96191,L54318,L,300.6,310.1,1297,50.0,92,0,0,0,0,0,0
92154,L53070,L,301.4,311.0,1355,32.6,0,0,0,0,0,0,0
75891,L53368,L,301.1,311.1,1560,37.8,139,0,0,0,0,0,0
80752,L54894,L,300.5,311.5,1564,31.8,80,0,0,0,0,0,0
55904,L56170,L,297.2,307.9,1514,39.4,146,0,0,0,0,0,0
94053,L49341,L,299.4,309.1,1316,51.3,215,0,0,0,0,0,1
3865,L48723,L,298.0,308.9,1582,38.0,83,0,0,0,0,0,0
56751,L50024,L,300.3,309.2,1434,35.2,196,0,0,0,0,0,0
57301,L53174,L,300.6,310.3,1375,48.2,137,0,0,0,0,0,0
128247,M23643,M,297.5,308.6,1418,46.3,31,0,0,0,0,0,0
83913,L47286,L,298.9,308.7,1423,47.3,70,0,0,0,0,0,0
111481,L50769,L,301.7,310.8,1541,38.4,149,0,0,0,0,0,0
21559,L53076,L,301.1,310.8,1274,55.7,17,0,0,0,0,0,0
130715,M24406,M,299.6,310.1,1399,43.4,126,0,0,0,0,0,0
117912,H34199,H,303.9,312.7,1809,25.0,110,0,0,0,0,0,0
18038,M16400,M,298.2,308.9,1447,43.7,157,0,0,0,0,0,0
113370,M15593,M,296.9,308.4,1483,38.4,141,0,0,0,0,0,0
107334,M22227,M,299.6,310.2,1622,31.7,67,0,0,0,0,0,0
104167,L51540,L,302.1,310.1,1403,46.6,164,0,0,0,0,0,0
23724,L49252,L,299.6,309.4,1395,61.9,189,0,0,0,1,0,1
55273,H34965,H,302.4,311.9,1539,47.3,162,0,0,0,0,0,0
63496,L53448,L,300.9,310.5,1409,45.0,25,0,0,0,0,0,0
16560,L54473,L,300.1,310.6,1533,35.0,95,0,0,0,0,0,0
3463,L48339,L,297.0,308.1,1712,28.5,127,0,0,0,0,0,0
92281,L47895,L,297.4,308.6,1555,38.1,124,0,0,0,0,0,0
30713,L54835,L,300.4,311.5,1365,52.6,154,0,0,0,0,0,0
31242,L56112,L,297.4,308.3,1362,50.7,4,0,0,0,0,0,0
90871,L55275,L,300.2,311.7,1574,33.5,167,0,0,0,0,0,0
75115,L52085,L,303.6,312.4,1606,35.7,176,0,0,0,0,0,0
10856,L50479,L,301.3,310.5,1474,44.4,63,0,0,0,0,0,0
117889,L53257,L,300.9,310.8,1479,39.3,201,0,0,0,0,0,0
19340,L50286,L,299.9,309.2,1495,44.8,5,0,0,0,0,0,0
15716,L49271,L,299.5,309.3,1651,29.4,20,0,0,0,0,0,0
60012,L56060,L,298.0,309.2,1530,37.6,84,0,0,0,0,0,0
118498,L55817,L,297.4,308.4,1488,46.5,0,0,0,0,0,0,0
14668,L49605,L,298.8,308.1,1362,53.5,28,0,0,0,0,0,0
131373,L51211,L,301.9,310.8,1362,49.8,229,0,1,0,0,0,1
126100,L55254,L,300.4,312.0,1666,34.9,113,0,0,0,0,0,0
4900,H39063,H,299.1,310.0,1516,39.9,187,0,0,0,0,0,0
98816,M16127,M,298.1,309.6,1521,38.7,54,0,0,0,0,0,0
130900,L54409,L,299.8,309.8,1463,44.1,153,0,0,0,0,0,0
49585,L52780,L,302.8,312.1,1469,44.8,143,0,0,0,0,0,0
36529,L48487,L,298.8,310.0,1467,44.6,154,0,0,0,0,0,0
112818,L56466,L,298.1,308.9,1416,47.6,105,0,0,0,0,0,0
64769,L54715,L,300.0,311.2,1505,45.7,62,0,0,0,0,0,0
53766,L56895,L,298.9,310.0,1577,35.6,108,0,0,0,0,0,0
82454,L54116,L,300.6,311.1,1471,40.7,127,0,0,0,0,0,0
69582,M23918,M,297.6,308.6,1474,42.8,28,0,0,0,0,0,0
49829,M21648,M,301.0,310.8,1503,39.5,168,0,0,0,0,0,0
87354,M21195,M,300.4,309.8,1376,53.4,7,0,0,0,0,0,0
40356,M18806,M,302.5,311.4,1658,31.0,15,0,0,0,0,0,0
116882,M21363,M,300.9,309.9,1600,36.9,209,0,0,0,0,0,0
37784,M23763,M,297.2,308.7,1462,49.8,151,0,0,0,0,0,0
46779,L49776,L,299.0,308.7,1426,37.0,16,0,0,0,0,0,0
17941,L48530,L,298.7,310.2,1436,44.0,39,0,0,0,0,0,0
88480,M15279,M,297.5,308.3,1501,49.2,130,0,0,0,0,0,0
17200,L56766,L,299.4,310.8,1388,46.8,40,0,0,0,0,0,0
107349,M21804,M,300.8,311.2,1444,50.5,58,0,0,0,0,0,0
118397,M18006,M,300.5,309.9,1558,37.0,101,0,0,0,0,0,0
126157,M19341,M,302.6,310.4,1453,45.7,25,0,0,0,0,0,0
66348,H29481,H,298.4,308.4,1469,44.2,14,0,0,0,0,0,0
94720,L56802,L,298.9,310.1,1794,27.2,57,0,0,0,0,0,0
6795,H30102,H,297.6,309.0,1359,50.6,176,0,0,0,0,0,0
91027,L53182,L,300.5,310.5,1452,31.5,8,0,0,0,0,0,0
103977,L54961,L,300.4,311.7,1227,59.5,51,0,0,0,0,0,0
109941,L54146,L,300.7,311.1,1601,33.0,111,0,0,0,0,0,0
8289,L51222,L,302.0,310.9,1415,46.0,15,0,0,0,0,0,0
21807,L47366,L,298.2,308.3,1585,36.7,24,0,0,0,0,0,0
87775,L47940,L,296.7,307.8,1505,38.0,236,0,0,0,0,0,0
30935,L54310,L,300.6,309.9,1429,51.5,116,0,0,0,0,0,0
22875,H32553,H,300.4,309.8,1446,38.7,76,0,0,0,0,0,0
32646,M21746,M,300.8,311.3,1609,33.4,113,0,0,0,0,0,0
60171,L50816,L,302.1,311.3,1501,43.3,60,0,0,0,0,0,0
28328,L51673,L,302.7,310.5,1368,53.2,55,0,0,0,0,0,0
38689,L54666,L,300.4,311.7,1448,43.9,156,0,0,0,0,0,0
80789,L48676,L,298.0,308.7,1629,27.7,189,0,0,0,0,0,0
14759,H31541,H,299.3,309.0,1552,38.4,104,0,0,0,0,0,0
103075,L50498,L,301.4,310.4,1705,31.6,183,0,0,0,0,0,0
22472,M16660,M,298.0,307.5,1524,46.0,98,0,0,0,0,0,0
62324,L54265,L,300.6,310.3,1484,41.0,91,0,0,0,0,0,0
58345,L55178,L,300.9,312.1,1567,36.8,12,0,0,0,0,0,0
15413,L49477,L,299.3,308.7,1418,45.9,130,0,0,0,0,0,0
101578,L48397,L,296.9,308.0,1347,51.9,122,0,0,0,0,0,0
48699,M15467,M,297.7,309.8,1352,52.9,40,0,0,0,0,0,0
107112,M23720,M,298.0,309.2,1527,38.4,33,0,0,0,0,0,0
64957,M17753,M,300.7,309.6,1488,43.2,82,0,0,0,0,0,0
79095,L49051,L,298.4,308.1,1431,42.7,76,0,0,0,0,0,0
76693,M22642,M,300.4,311.6,1518,42.7,53,0,0,0,0,0,0
66901,H38822,H,298.0,308.5,1487,42.8,96,0,0,0,0,0,0
48753,M24157,M,298.3,308.8,1639,31.9,105,0,0,0,0,0,0
19647,L53258,L,300.8,310.7,1415,44.5,201,0,0,0,0,0,0
48655,H35313,H,300.9,310.7,1370,48.4,176,0,0,0,0,0,0
86819,L56414,L,298.2,309.1,1904,20.3,140,0,0,0,0,0,0
66052,M18929,M,302.1,310.8,1871,24.5,70,0,0,0,0,0,0
27106,M24298,M,298.1,308.8,1332,58.9,7,0,0,0,0,0,0
50518,M21650,M,301.1,310.7,2219,16.7,155,0,0,0,0,0,0
27715,L55512,L,298.8,309.7,1448,39.8,136,0,0,0,0,0,0
85419,L54795,L,300.5,311.4,1445,41.0,51,0,0,0,0,0,0
99448,L57071,L,298.8,309.5,1520,39.1,146,0,0,0,0,0,0
24603,M22255,M,300.1,310.5,1448,39.0,109,0,0,0,0,0,0
117681,L56796,L,299.0,310.1,1456,48.0,100,0,0,0,0,0,0
115030,L49188,L,298.5,308.3,1811,38.7,27,0,0,0,0,0,0
16170,L47721,L,297.4,309.3,1359,54.7,96,0,0,0,0,0,0
70598,M19124,M,302.6,311.0,1397,45.5,141,0,0,0,0,0,0
12946,L48381,L,296.9,308.0,1494,40.9,78,0,0,0,0,0,0
88942,M15881,M,296.3,307.2,1569,31.2,35,0,0,0,0,0,0
59585,M20715,M,301.2,310.9,1498,37.8,69,0,0,0,0,0,0
39999,M21877,M,300.6,310.7,1471,38.6,35,0,0,0,0,0,0
127756,L48381,L,296.9,308.0,1566,37.0,0,0,0,0,0,0,0
24309,L53272,L,300.9,310.7,1402,55.5,18,0,0,0,0,0,0
128308,L51274,L,302.0,310.5,1616,30.9,146,0,0,0,0,0,0
121669,L48613,L,298.8,309.9,1363,45.4,192,0,0,0,0,0,0
66835,L56473,L,298.3,309.1,1546,37.9,93,0,0,0,0,0,0
78855,M22840,M,301.2,312.4,1589,39.6,102,0,0,0,0,0,0
45491,M19950,M,303.9,313.1,1560,35.5,74,0,0,0,0,0,0
40883,L53340,L,301.0,310.9,1570,37.4,190,0,0,0,0,0,0
43171,H38545,H,297.6,308.7,1515,40.1,85,0,0,0,0,0,0
58893,L57140,L,298.2,307.8,1418,41.2,137,0,0,0,0,0,0
75221,L56275,L,297.3,308.1,1525,41.7,24,0,0,0,0,0,0
83073,L56319,L,297.5,308.5,1922,23.4,108,0,0,0,0,0,0
26323,L54367,L,300.4,310.5,1402,54.3,101,0,0,0,0,0,0
3286,H33845,H,302.6,310.2,1526,43.0,120,0,0,0,0,0,0
65069,M16718,M,297.9,307.4,1518,37.4,57,0,0,0,0,0,0
126596,M16792,M,298.1,308.0,1535,42.8,41,0,0,0,0,0,0
105819,L53668,L,300.7,309.8,1456,42.8,171,0,0,0,0,0,0
48677,M15140,M,298.1,308.1,1456,38.5,45,0,0,0,0,0,0
33135,L50558,L,301.5,310.7,1456,47.1,38,0,0,0,0,0,0
61478,L53157,L,300.5,310.2,1644,32.5,221,0,0,0,0,0,0
78171,L52956,L,301.6,311.1,1607,32.8,177,0,0,0,0,0,0
16067,M19389,M,302.4,310.4,1375,60.5,117,0,0,0,0,0,0
134160,L55994,L,297.2,308.4,1462,51.2,135,0,0,0,0,0,0
110012,L52898,L,302.3,312.0,1487,41.3,162,0,0,0,0,0,0
28147,L50571,L,301.5,310.5,1451,43.5,77,0,0,0,0,0,0
43946,L52116,L,303.5,312.4,1602,30.9,94,0,0,0,0,0,0
83285,M22669,M,300.0,311.4,1537,35.4,120,0,0,0,0,1,0
74501,L48301,L,296.6,307.6,1459,35.9,96,0,0,0,0,0,0
76285,M19393,M,302.5,310.3,1375,53.3,186,0,0,0,0,0,0
111136,L54406,L,299.7,309.6,1435,51.3,144,0,0,0,0,0,0
22786,L54266,L,297.6,310.6,2514,53.2,179,0,0,0,0,0,0
97406,M16000,M,296.9,307.9,1385,44.8,33,0,0,0,0,0,0
21366,L52918,L,302.1,311.3,1541,38.3,42,0,0,0,0,0,0
35739,L53442,L,301.0,310.4,1534,41.9,171,0,0,0,0,0,0
93831,L47958,L,296.7,308.0,1353,50.7,39,0,0,0,0,0,0
45923,L48430,L,297.3,308.7,1436,48.0,98,0,0,0,0,0,0
78014,M23953,M,297.3,308.1,1637,33.0,199,0,0,0,0,0,0
135733,H35187,H,301.7,310.7,1540,37.8,196,0,0,0,0,0,0
66943,M24717,M,298.6,309.6,1365,55.0,104,0,0,0,0,0,0
5698,L53210,L,300.6,310.7,1487,43.2,80,0,0,0,0,0,0
49767,M17886,M,300.4,309.5,1882,23.8,213,0,0,0,0,0,0
132058,M18655,M,302.1,311.1,1409,45.8,0,0,0,0,0,0,0
55600,L56791,L,299.0,310.2,1524,42.2,87,0,0,0,0,0,0
110476,L56941,L,298.6,309.6,1400,49.1,5,0,0,0,0,0,0
80289,H38486,H,297.0,308.1,1774,27.2,138,0,0,0,0,0,0
5918,L56261,L,297.3,308.0,1506,37.0,208,0,0,0,0,0,0
15604,L50708,L,302.0,310.9,1519,38.5,158,0,0,0,0,0,0
55172,L54413,L,299.9,310.0,1884,45.9,162,0,0,0,0,0,0
136311,L54569,L,299.8,310.5,1560,32.5,131,0,0,0,0,0,0
82651,L49731,L,299.6,309.4,1530,42.2,118,0,0,0,0,0,0
25667,L53041,L,301.3,311.0,1554,36.1,84,0,0,0,0,0,0
15184,L49951,L,300.0,309.5,1419,47.2,18,0,0,0,0,0,0
93096,H31173,H,298.0,307.6,1704,27.7,195,0,0,0,0,0,0
20400,L53292,L,300.8,310.8,1578,35.7,131,0,0,0,0,0,0
14520,L54156,L,300.7,311.1,1516,41.6,176,0,0,0,0,0,0
130794,L54561,L,299.7,310.6,1495,43.1,101,0,0,0,0,0,0
90920,L51377,L,302.5,311.0,1573,36.6,59,0,0,0,0,0,0
41824,M18097,M,300.8,309.4,1692,31.8,116,0,0,0,0,0,0
32818,L50164,L,300.6,309.7,1639,38.2,0,0,0,0,0,0,0
81909,L53952,L,301.3,310.6,1536,53.2,31,0,0,0,0,0,0
55649,M18098,M,300.9,309.4,1693,31.0,119,0,0,0,0,0,0
26593,L48554,L,298.7,310.1,1431,45.1,97,0,0,0,0,0,0
91324,L49577,L,299.2,308.6,1582,38.8,85,0,0,0,0,0,0
33983,L51408,L,302.6,311.0,1774,27.9,47,0,0,0,0,0,0
82990,L51634,L,302.4,310.1,1449,43.2,181,0,0,0,0,0,0
34590,L53436,L,301.0,310.6,1493,37.8,206,1,0,0,1,0,1
22314,L56272,L,297.3,308.1,1514,40.9,18,0,0,0,0,0,0
127560,L53191,L,300.8,310.8,1564,47.3,31,0,0,0,0,0,0
78453,M23823,M,297.2,307.9,1446,43.9,82,0,0,0,0,0,0
16157,L51024,L,302.4,311.3,1424,49.8,169,0,0,0,0,0,0
36257,L49794,L,299.3,309.1,1634,36.8,67,0,0,0,0,0,0
71872,M23105,M,299.0,310.3,1523,36.1,33,0,0,0,0,0,0
7001,L53949,L,301.2,310.8,1392,52.6,15,0,0,0,0,0,0
22811,L52157,L,303.7,312.7,1352,53.8,196,0,0,0,0,0,0
107261,M17553,M,300.1,309.6,1435,48.5,22,0,0,0,0,0,0
29312,L55962,L,297.5,308.7,1675,30.2,29,0,0,0,0,0,0
4417,L53434,L,301.1,310.5,1438,47.0,202,0,0,0,0,0,0
92216,M18687,M,302.3,310.9,1423,43.8,106,0,0,0,0,0,0
80705,L49051,L,298.3,308.0,1521,43.7,90,0,0,0,0,0,0
12546,L49475,L,299.3,308.7,1512,37.2,126,0,0,0,0,0,0
125541,L49456,L,299.3,308.7,1521,40.9,137,0,0,0,0,0,0
134482,L53071,L,301.4,311.0,1334,53.3,175,0,0,0,0,0,0
86684,L50644,L,301.7,310.6,1512,39.9,100,0,0,0,0,0,0
119920,M18904,M,301.9,310.9,1508,47.7,20,0,0,0,0,0,0
42456,L55442,L,299.1,310.6,1921,23.9,86,0,0,0,0,0,0
51956,L48879,L,298.0,307.6,1355,47.6,31,0,0,0,0,0,0
108234,M19455,M,303.0,311.1,1728,26.4,163,0,0,0,0,0,0
11718,L50794,L,301.8,311.0,1390,57.8,4,0,0,0,0,0,0
13108,M15455,M,297.6,309.6,1430,40.6,7,0,0,0,0,0,0
81723,L53848,L,301.4,310.9,1476,39.2,210,0,0,0,0,0,0
19829,L56298,L,297.6,308.6,1376,42.1,57,0,0,0,0,0,0
47160,L55275,L,300.2,311.6,1473,39.2,169,0,0,0,0,0,0
47299,L50923,L,302.5,311.0,1501,39.2,124,0,0,0,0,0,0
64105,H36399,H,300.7,310.7,1417,43.6,119,0,0,0,0,0,0
87057,M19487,M,303.0,311.1,1546,41.1,130,0,0,0,0,0,0
15609,L49661,L,298.9,308.6,1407,50.3,54,0,0,0,0,0,0
105970,L48951,L,298.4,307.9,1650,45.3,131,0,0,0,0,0,0
18147,L48900,L,298.2,307.8,1598,35.2,96,0,0,0,0,0,0
23388,L53986,L,301.4,310.8,1724,26.8,119,0,0,0,0,0,0
117813,L48854,L,298.0,307.8,1540,41.3,203,0,0,0,0,0,0
13429,L54443,L,300.3,310.6,1442,47.3,19,0,0,0,0,0,0
39133,L55190,L,300.8,311.8,1433,42.7,178,0,0,0,0,0,0
94542,L57027,L,298.3,309.2,1731,30.5,37,0,0,0,0,0,0
59670,L47887,L,297.0,307.8,1409,53.3,99,0,0,0,0,0,0
55379,M24777,M,298.5,308.8,1635,36.0,21,0,0,0,0,0,0
58650,H32395,H,300.4,309.7,1461,40.6,112,0,0,0,0,0,0
103232,L52869,L,302.4,311.8,1443,43.1,156,0,0,0,0,0,0
21886,L49291,L,299.4,309.0,1477,47.9,75,0,0,0,0,0,0
25161,M16139,M,298.3,309.2,1426,49.1,81,0,0,0,0,0,0
120258,M18147,M,301.2,310.1,1457,39.8,173,0,0,0,0,0,0
74766,M23647,M,297.5,308.5,1528,37.5,44,0,0,0,0,0,0
53606,L56405,L,298.0,309.1,1485,39.2,120,0,0,0,0,0,0
74466,M21950,M,300.6,310.2,1498,43.1,3,0,0,0,0,0,0
27560,L48402,L,297.0,308.3,1396,48.7,135,0,0,0,0,0,0
72497,L57070,L,298.8,309.5,1445,41.8,59,0,0,0,0,0,0
8442,M17567,M,299.8,309.3,1568,34.9,179,0,0,0,0,0,0
88080,L47596,L,297.4,308.4,1397,49.7,0,0,0,0,0,0,0
46828,L55228,L,300.7,311.8,1435,41.7,204,0,0,0,0,0,0
8837,L55270,L,300.2,311.6,1685,31.7,153,0,0,0,0,0,0
